,0.06544984694978735,0.1308996938995747,0.19634954084936207,0.2617993877991494,0.32724923474893675,0.3926990816987241,0.4581489286485115,0.5235987755982988,0.5890486225480862,0.6544984694978736,0.7199483164476609,0.7853981633974483,0.8508480103472357,0.916297857297023,0.9817477042468103,1.0471975511965976,1.112647398146385,1.1780972450961722,1.2435470920459597,1.308996938995747,1.3744467859455343,1.4398966328953218,1.505346479845109,1.5707963267948963
2.0,0.08152222038997724,0.1638956506412339,0.24676331119974784,0.3301280554691506,0.41435919303137747,0.4989705140243051,0.5838688937039723,0.6711728589266356,0.7616761022766803,0.8552901236353098,0.9533018781934071,1.054402097670263,1.1563452376046812,1.257913291523836,1.359881321778034,1.463721969861756,1.571311194276778,1.68570379999631,1.8123517934646127,1.9439739623069447,2.077369586664511,2.2084197607790674,2.349471759897017,2.493022056439631
1.8,0.08330994491614731,0.1674709005395617,0.25201911351238154,0.33729450575184977,0.4233975424198624,0.5101485222753281,0.5998167656462939,0.6938568369726015,0.7891092758679058,0.8856565423883554,0.9826990933214196,1.078463693826603,1.173177860300442,1.2715311447783735,1.379046337370464,1.4957936043052007,1.621348568320873,1.7545410288707106,1.8918467587714347,2.0314577427538687,2.1748236248223507,2.3381584079446243,2.521690499024359,2.6979896873460305
2.2,0.07987405440511335,0.16059870634498058,0.24195672314071043,0.32376246205075543,0.40654741604866673,0.4899635393783279,0.5733865481074137,0.6572089828890688,0.7427949641595247,0.8306359406298071,0.9203586240078362,1.013607120641315,1.1106680212093873,1.210732351016599,1.3126252910073666,1.4156212318912365,1.5204048068551492,1.627199367175254,1.7370183733612994,1.8570814377315794,1.9838835541195363,2.1062138171130056,2.225595402716231,2.340941532831057
