,0.06544984694978735,0.1308996938995747,0.19634954084936207,0.2617993877991494,0.32724923474893675,0.3926990816987241,0.4581489286485115,0.5235987755982988,0.5890486225480862,0.6544984694978736,0.7199483164476609,0.7853981633974483,0.8508480103472357,0.916297857297023,0.9817477042468103,1.0471975511965976,1.112647398146385,1.1780972450961722,1.2435470920459597,1.308996938995747,1.3744467859455343,1.4398966328953218,1.505346479845109,1.5707963267948963
2.0,0.0825,0.1657,0.2495,0.3337,0.4186,0.5038,0.5896,0.6778,0.7694,0.8642,0.9627,1.0637,1.1659,1.2685,1.3722,1.4776,1.5868,1.7026,1.8287,1.9632,2.104,2.2378,2.3648,2.5188
1.8,0.0842,0.1692,0.2546,0.3407,0.4274,0.5148,0.6052,0.6999,0.7966,0.894,0.9913,1.0873,1.1826,1.2813,1.3881,1.5038,1.6293,1.7628,1.9033,2.0513,2.2051,2.3785,2.5806,2.7358
2.2,0.0809,0.1625,0.2448,0.3275,0.4109,0.4948,0.579,0.6641,0.7509,0.8399,0.9306,1.0242,1.121,1.2212,1.3244,1.4299,1.5377,1.6477,1.7599,1.8805,2.0074,2.1356,2.2625,2.3742
